-1.041861231004218569e+00,-2.055595391638539160e-01,-1.540320153415755677e-01,3.781905358233013381e-02,-1.147387363473216793e+00,-1.329915443534996244e+00,-3.171893272228014093e-01,-6.100289076724291215e-01,-1.497528864387209502e-01,-8.470643216359795558e-01,-1.000000000000000000e+00
3.051000341555997752e-01,8.920934915073470695e-01,-6.730925431807548154e-02,-4.509321759421775488e-01,1.212563359925832585e-01,4.598663218557404869e-02,-5.467926866251815454e-01,-3.057758110142922980e-01,-5.510825036424041867e-01,-3.098272833304006602e-01,1.000000000000000000e+00
2.615823136972016183e+00,3.205482881897563363e+00,3.379474660716696555e+00,2.914175392269885645e+00,3.412969479753182434e+00,3.378103895981186877e+00,3.023701248679875331e+00,3.242136888691030006e+00,3.681257755280825439e+00,3.176563249177818626e+00,1.000000000000000000e+00
2.737223632785479310e-01,1.098363222832532182e+00,-8.385588040759670014e-02,-2.242604200990148400e-01,4.102736466765953272e-01,1.388956470413266198e-01,-2.633131441812856521e-01,-2.621413165294070313e-01,-4.627028461752206168e-01,-3.602510807340899429e-02,1.000000000000000000e+00
-3.652809855573248554e-01,-7.425928793039945353e-01,9.924648056889776027e-02,-3.052299987307524054e-01,-7.906225257275738549e-01,-3.072287504313646056e-01,-3.557811545879890902e-01,5.868832016043730171e-01,-5.918265218531189031e-01,7.565123054012246051e-01,-1.000000000000000000e+00
-1.611055140535433070e-02,1.818276035375379351e-01,-4.983849346486894927e-01,9.720822202400496159e-02,3.111064662258069546e-01,-1.366294254633267369e-01,1.311279763750111960e-01,-6.785176405339559125e-01,-7.053538128491143588e-01,-2.938938439008229042e-01,-1.000000000000000000e+00
3.185374429482438763e-01,-1.029682778283583233e-01,-4.052353033344213151e-01,-1.267595770914876629e+00,-9.366275454168219161e-01,-5.583663321322522854e-01,-1.598197767814772741e+00,-7.335541433129637579e-01,-8.880785803030135650e-01,-9.103654441120877516e-01,-1.000000000000000000e+00
2.677376754288771199e+00,3.328025049067476537e+00,3.472083958495991940e+00,3.085251222058295717e+00,3.539435996151001795e+00,3.389489751141616214e+00,3.034793426257497817e+00,3.362451138712606813e+00,3.893145503987883949e+00,3.242445953675045622e+00,1.000000000000000000e+00
3.059396023289756572e-01,9.648216603472724584e-01,-2.496209914627522675e-01,-3.379347947296806320e-01,2.097671657432737535e-01,1.466428780685996303e-01,-4.304416298014143161e-01,-3.126802780791724246e-01,-5.503636867659013054e-01,-1.393543739392215652e-01,1.000000000000000000e+00
-5.254195802044414956e-03,-8.157421566148260750e-01,-6.319917696967520815e-01,3.479578781302229418e-01,-3.934511953396631345e-02,-6.334927953233558950e-01,1.384757942494273530e-01,-9.095342444909174651e-01,-4.588845179767838123e-01,-3.913448469589145273e-01,1.000000000000000000e+00
