,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,16.54500527381897,0.19252756671635335,2.7360930919647215,0.15235755417101174,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.875,0.875,0.75,0.8125,0.7916666666666666,0.8208333333333334,0.04859126579037751,12
1,13.201613283157348,0.3623133134298363,2.785963296890259,0.38857452901009704,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.9166666666666666,0.9166666666666666,0.8125,0.8541666666666666,0.8125,0.8625,0.04677071733467425,10
2,11.536635828018188,0.21089861175698282,2.823499250411987,0.41294908041317624,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.8125,0.8541666666666666,0.875,0.8958333333333334,0.8333333333333334,0.8541666666666666,0.029462782549439483,11
3,32.09102878570557,3.5082246315825687,6.7537493228912355,0.37934171910296666,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.9583333333333334,0.9375,0.9166666666666666,0.8958333333333334,0.8958333333333334,0.9208333333333334,0.02429563289518875,9
4,28.753126192092896,1.1712382717213832,7.0056726932525635,0.5638234233119028,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.9375,0.9583333333333334,0.9375,0.9375,0.9583333333333334,0.9458333333333334,0.010206207261596593,3
5,24.48935227394104,1.5856582796534036,6.613481044769287,0.31255352775570877,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.9791666666666666,0.9791666666666666,0.9375,0.875,0.9583333333333334,0.9458333333333332,0.038640077064565424,5
6,50.37982077598572,2.0904930537889195,10.955616569519043,0.5990517549219424,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.9375,0.9583333333333334,0.9583333333333334,0.8958333333333334,0.9583333333333334,0.9416666666666668,0.024295632895188754,6
7,46.54589715003967,1.2592501512860903,10.583494424819946,0.39412089125424293,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.9583333333333334,0.9791666666666666,0.9583333333333334,0.8958333333333334,0.9791666666666666,0.9541666666666668,0.030618621784789704,2
8,40.4807430267334,2.424963383596605,10.085779857635497,0.2628382323345673,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.9375,0.9791666666666666,0.9375,0.875,0.9583333333333334,0.9375,0.03486083443891981,7
9,117.52178568840027,7.348314783028607,27.872546911239624,3.750051041675266,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.9375,0.9583333333333334,0.9375,0.9375,0.9583333333333334,0.9458333333333334,0.010206207261596593,3
10,102.39543032646179,4.048101977941799,24.539170503616333,0.5571291943781531,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.9375,0.9791666666666666,0.9791666666666666,0.9375,0.9583333333333334,0.9583333333333333,0.01863389981249823,1
11,91.6325297832489,7.718821876799268,21.75775122642517,2.46404326199586,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.9375,0.9583333333333334,0.9583333333333334,0.875,0.8958333333333334,0.925,0.03385016001931651,8
