,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.5150680541992188,0.061058788695603744,0.0004992008209228516,0.0002423372758801408,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",1.0,1.0,1.0,0.9583333333333334,0.9791666666666666,0.9875,0.016666666666666656,2
1,0.12044119834899902,0.03643096991845434,0.00048618316650390626,0.00024380145317857014,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.9583333333333334,1.0,1.0,0.9583333333333334,1.0,0.9833333333333334,0.02041241452319313,8
2,0.045163869857788086,0.011865037148175673,0.0006278514862060547,0.0003082951770115797,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.875,0.8958333333333334,0.875,0.9791666666666666,0.9166666666666666,0.9083333333333334,0.03864007706456542,21
3,0.4759815692901611,0.11083601204664888,0.00048351287841796875,0.00018780018238756884,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.9791666666666666,1.0,1.0,0.9583333333333334,1.0,0.9875,0.016666666666666656,2
4,0.09318051338195801,0.027694109312571307,0.0003891468048095703,5.651383394409175e-05,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9375,0.9791666666666666,0.9791666666666666,0.9583333333333334,0.9583333333333334,0.9625,0.01559023911155807,14
5,0.0396918773651123,0.01832218719781305,0.00034265518188476564,3.592498871440807e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.875,0.9166666666666666,0.875,0.7291666666666666,0.875,0.8541666666666666,0.06454972243679029,23
6,0.382152795791626,0.108201242093066,0.0005071640014648437,0.00026145614057695906,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9791666666666666,0.875,1.0,0.9791666666666666,1.0,0.9666666666666666,0.046770717334674264,13
7,0.1143385887145996,0.06157393157547454,0.0006587982177734375,0.0005836917161658986,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.8958333333333334,0.9583333333333334,0.9791666666666666,0.9791666666666666,1.0,0.9625,0.035843021946010925,14
8,0.03878965377807617,0.007347975633242516,0.0003711700439453125,9.220852031956819e-06,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.8333333333333334,0.875,0.5625,0.8333333333333334,0.8541666666666666,0.7916666666666667,0.11562030771259672,25
9,0.4886146545410156,0.0632769240317833,0.000626373291015625,0.0003053891434467773,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.9791666666666666,1.0,1.0,0.9583333333333334,1.0,0.9875,0.016666666666666656,2
10,0.10335326194763184,0.004550445365850913,0.00064239501953125,0.0003362319970646703,0.001,32,"(100,)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.9375,1.0,1.0,0.9791666666666666,1.0,0.9833333333333332,0.02429563289518875,9
11,0.05478191375732422,0.011851857929907204,0.0005031108856201171,0.00025318564175436857,0.001,32,"(100,)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.875,1.0,0.8958333333333334,0.9166666666666666,0.9375,0.925,0.04289845892077917,20
12,0.6280342102050781,0.2773733810513786,0.00037655830383300783,7.649633266508284e-06,0.001,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.9375,1.0,1.0,0.9583333333333334,1.0,0.9791666666666667,0.02635231383473649,10
13,0.11917505264282227,0.03330852250483272,0.00037512779235839846,1.1488312480420199e-05,0.001,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",1.0,1.0,0.9791666666666666,0.9375,0.9583333333333334,0.975,0.024295632895188747,12
14,0.043664979934692386,0.010258281618361858,0.00048127174377441404,0.00024013845950534026,0.001,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.7708333333333334,0.875,0.875,0.875,0.875,0.8541666666666667,0.04166666666666665,22
15,0.5355363845825195,0.17992309598234144,0.00038399696350097654,9.881695130687369e-06,0.001,32,"(50, 10, 5)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9583333333333334,1.0,1.0,0.9791666666666666,1.0,0.9875,0.016666666666666656,2
