-5.078606824040035050e-01,-4.660904991768166639e-02,-2.112693523632995785e-01,1.000000000000000000e+00
4.604922941802918057e-01,1.976165927669828459e-01,-8.710174575016649268e-01,1.000000000000000000e+00
-8.154304158534855240e-01,1.926430377207366540e-01,9.916731344428719730e-02,1.000000000000000000e+00
-9.108101832540769216e-01,-9.274247547729956853e-01,-4.485602938088955050e-01,1.000000000000000000e+00
-5.941272648501956244e-01,1.310999298428807691e-01,9.592934300677669057e-01,-1.000000000000000000e+00
-3.128790504485920998e-01,2.343115667912936129e-01,-1.151801270386609843e-01,1.000000000000000000e+00
-4.163354111280015424e-02,-6.108833536293980515e-01,-6.673367845137156973e-01,1.000000000000000000e+00
7.946523751988565643e-02,2.559001055452716500e-01,3.486076128180968237e-01,-1.000000000000000000e+00
-4.301839569380783157e-01,-7.429608996829872858e-02,-1.229230229251290218e-01,1.000000000000000000e+00
1.729581843774139482e-01,3.953412550401502745e-01,8.592338457513684080e-01,-1.000000000000000000e+00
9.882847686090667771e-02,4.937514322716454185e-01,4.309818141985488626e-01,-1.000000000000000000e+00
-6.590441236521649149e-01,-1.810442939895922088e-01,-1.546217732076209384e-01,1.000000000000000000e+00
5.966883764486565767e-01,-2.561346641662702872e-01,-9.660636153663459957e-02,-1.000000000000000000e+00
3.764157317331908725e-01,-2.052420230711979876e-01,-4.020583681585354618e-02,-1.000000000000000000e+00
6.385102097429222745e-01,7.596438279033905783e-01,5.086982509138571196e-02,-1.000000000000000000e+00
4.743604500144862346e-01,5.371996095770168456e-01,-5.126865678722667408e-01,-1.000000000000000000e+00
-4.487753226421091757e-01,5.742532052032081058e-01,9.496693055622238422e-01,-1.000000000000000000e+00
-1.289890912036812942e-01,1.544994615372261570e-01,4.761382466770343047e-01,-1.000000000000000000e+00
-1.111610944975969240e-01,-9.706658859074723811e-01,1.741234154023019176e-01,1.000000000000000000e+00
6.502643918574075865e-01,-9.095793078036429335e-03,-2.273021803033690169e-01,-1.000000000000000000e+00
7.485249412204755259e-01,2.021942499765039258e-02,4.468095312245725648e-01,-1.000000000000000000e+00
-9.906939668436343105e-02,-5.405730780897965992e-02,2.450393914594903855e-01,-1.000000000000000000e+00
7.544789143244008400e-01,7.545235256523590284e-01,-3.391839922484523040e-01,-1.000000000000000000e+00
-7.540583829407465632e-01,-5.377381751447067870e-01,-8.966063255169460788e-01,1.000000000000000000e+00
-2.866580517164705189e-01,5.149637695788347180e-01,-4.471166188332078573e-01,1.000000000000000000e+00
6.147920606799026633e-01,-8.818122198434934500e-01,7.976947763604946839e-01,-1.000000000000000000e+00
1.503267009932498510e-01,-4.129111972429644339e-02,-3.725446176118079045e-01,1.000000000000000000e+00
-2.419457475618052023e-01,9.469147799523462972e-01,-3.263189962777934827e-01,-1.000000000000000000e+00
2.347035148259484227e-01,4.616944916356935380e-02,3.401920692218833864e-01,-1.000000000000000000e+00
9.941563141633233958e-01,9.595649157090437864e-01,3.122680360411613787e-01,-1.000000000000000000e+00
4.834241230258600197e-01,7.629015593500427794e-01,-4.441958055022643403e-01,-1.000000000000000000e+00
-9.957923136482331739e-01,4.351442494631887481e-01,6.591751137305006392e-01,-1.000000000000000000e+00
7.378012510811420288e-01,-2.486554962365470356e-01,-4.062614508794384349e-01,-1.000000000000000000e+00
-2.270783176817057214e-01,1.288821813577649689e-01,-6.164350888162788422e-01,1.000000000000000000e+00
3.232647007422935204e-01,9.572625748010608060e-01,-2.514064657204146958e-01,-1.000000000000000000e+00
4.639161351712690617e-01,7.023485217055416285e-01,3.428493390612288305e-01,-1.000000000000000000e+00
3.192587327894844673e-01,-6.767603774282571205e-01,-4.890133106887906145e-01,1.000000000000000000e+00
7.939158608470686662e-01,4.038104650310891941e-02,-1.047941193595660625e-01,-1.000000000000000000e+00
8.847740382044662066e-01,7.466733234476956582e-01,-6.764715772957807793e-01,-1.000000000000000000e+00
1.159614775652797469e-01,1.050272295654504084e-01,-8.116961797486041963e-01,1.000000000000000000e+00
2.488508929434560812e-01,-1.103773740981406348e-02,9.591016807635137642e-01,-1.000000000000000000e+00
-9.102928639528626853e-01,-9.880596203373204212e-02,8.588533889462279802e-01,1.000000000000000000e+00
-3.661550453101101166e-01,7.585373199956764179e-01,-4.831367594163638035e-01,1.000000000000000000e+00
-6.233018324687971123e-01,4.616589497417526999e-01,-6.876723104156521327e-01,1.000000000000000000e+00
7.137478721501882006e-01,-7.647120236813496064e-01,4.794606641710812411e-01,-1.000000000000000000e+00
4.100426976894278042e-03,-7.505718861772190387e-01,-2.292482339052763773e-01,1.000000000000000000e+00
9.080662551700811047e-01,4.427869022125765497e-01,7.257610058248247231e-01,-1.000000000000000000e+00
2.800059336738274229e-01,-5.505976460546400109e-01,-6.399791250545530108e-01,1.000000000000000000e+00
-4.679614439892385569e-01,-7.015244440996477593e-01,-7.456004746251008175e-01,1.000000000000000000e+00
-6.206103036506456228e-01,2.378963860154430510e-01,-3.529992101770524915e-01,1.000000000000000000e+00
-4.620821083470578738e-01,-1.860561807314722316e-01,7.829600312470135215e-01,-1.000000000000000000e+00
-7.100698552403659214e-01,4.503114551022295853e-01,-6.176185970704219930e-01,1.000000000000000000e+00
-5.629803312917394109e-01,-2.064063058273670759e-01,-9.112244556582911326e-01,1.000000000000000000e+00
-5.587913160600344042e-02,-9.731947471356687807e-01,-4.345086208424759899e-01,1.000000000000000000e+00
-7.485169763867023374e-01,-7.345706923614452322e-01,-7.129152759212142865e-01,1.000000000000000000e+00
8.817507126761296998e-01,6.536777674237548297e-01,3.339430339818145743e-01,-1.000000000000000000e+00
1.156403838584028065e-01,-6.679313731676090882e-01,2.269462772783525928e-01,1.000000000000000000e+00
8.147603294256939854e-01,-5.222866791961446875e-01,-6.071645063858199798e-02,-1.000000000000000000e+00
9.455526457841716415e-01,6.520781033331437548e-01,3.986307502524073509e-01,-1.000000000000000000e+00
3.492157058324323327e-01,-4.065447177918199984e-01,4.368584596374704976e-01,-1.000000000000000000e+00
5.331770479432866860e-01,4.672316600846249113e-01,-4.011129790162266673e-01,-1.000000000000000000e+00
5.758039765845299751e-01,7.293723840670804925e-01,2.169728253195826184e-01,-1.000000000000000000e+00
-7.535546916556679076e-01,7.188315865611782929e-01,5.995621908480432971e-01,-1.000000000000000000e+00
1.410220773088211033e-02,1.962252587380359792e-01,-9.332327964272375542e-01,1.000000000000000000e+00
-3.126736147817938960e-01,-4.351382026269765557e-01,-2.185432687727735246e-01,1.000000000000000000e+00
-3.606663351189105526e-01,9.768319788241530688e-01,-2.928203368022574971e-02,-1.000000000000000000e+00
6.364133374964950907e-01,6.319892920886172050e-02,7.597253547223199455e-01,-1.000000000000000000e+00
-2.915275191104509389e-01,5.100924393728001327e-02,-3.673030693027534710e-02,1.000000000000000000e+00
