1.277192783841208268e+00,1.528205759562333066e+00,1.114641980150923084e+00,1.539043949628928543e+00,1.022877259983294262e+00,1.326370950014042371e+00,1.123636956244906671e+00,1.151937190001181222e+00,7.109024363795757306e-01,3.007842115872318423e-01,-1.000000000000000000e+00
-8.392443938367573075e-01,-8.221902070237046001e-01,-5.299477703688358909e-01,-8.138259421111166958e-01,-1.520182914684278797e-01,-4.278005946078191069e-01,-3.431148328699992756e-01,-6.235966931457005424e-01,-1.088024189593622237e+00,-6.799249993964422423e-01,-1.000000000000000000e+00
-6.192392690950611067e-01,-8.523633457198546148e-01,-2.819392182032774974e-01,1.268846689389324933e-01,2.817232067151156233e-02,-3.740100535342840704e-01,8.846314131872454189e-02,-3.032515310480654036e-01,-2.394025228089950441e-01,-4.488602582358082183e-01,1.000000000000000000e+00
-5.907594308671365591e-01,-7.432146556180609931e-01,-3.225921067606943859e-01,5.799148212543447922e-02,3.467956833747534023e-02,-5.325293951368891276e-01,6.217244606657774952e-02,-1.132331495121045445e-01,-1.743228933368478617e-01,-5.516499198394255732e-01,1.000000000000000000e+00
-6.699233506627806367e-01,-1.160202895295952663e+00,-6.416343479363100233e-01,-5.061257402864945965e-01,-1.059490846216558868e+00,-9.011592041122010732e-01,-1.995116975527987946e-01,-2.497487650326289388e-01,-6.387724650869202048e-01,-1.334532699882091888e+00,-1.000000000000000000e+00
1.816527896663402419e+00,1.697293931151227397e+00,1.952711168774927009e+00,1.111649487833886063e+00,1.406760693016599673e+00,2.108824914318191190e+00,1.795397193049089957e+00,1.798236553554490191e+00,1.749839558159184350e+00,1.812762221637336024e+00,-1.000000000000000000e+00
-1.195873838657381727e+00,-6.384399672754210719e-01,-1.192108825099268410e+00,-3.012522568217707031e-01,-1.334591926334561807e+00,-5.682432417285969706e-01,-1.796306240693744893e+00,-1.293417259387300566e+00,-7.953074175089769327e-01,-9.729815691065386574e-01,-1.000000000000000000e+00
-6.610459966837248791e-01,-1.186638006433269998e+00,-6.598256288717377904e-01,-7.332655481142872356e-01,-1.146360748911198435e+00,-8.701075991004560972e-01,-1.909090422890493688e-01,-1.890407430464614846e-01,-4.943090458442473412e-01,-1.340471327600278206e+00,-1.000000000000000000e+00
-6.881284956389331631e-02,-9.562080241202046416e-02,-2.806615236110037576e-02,-3.954413387721339990e-01,1.033492610619956453e+00,-2.367231399880266041e-01,2.519622919946065687e-01,-9.782612540710096394e-02,-4.207203511733154100e-01,2.108832807108952379e-01,1.000000000000000000e+00
-8.778457207262345685e-01,-7.749906137858592059e-01,-1.270469743413660924e+00,-5.137161408253002604e-01,-1.328707274277058925e+00,-5.187007721902026081e-01,-1.783616504171783967e+00,-1.036360641032668228e+00,-7.568958569255930247e-01,-4.681972922411803406e-01,-1.000000000000000000e+00
-7.659327687427839315e-01,-3.407769514468209082e-01,-5.019163442462364344e-01,-1.450219384004884038e+00,-7.864885958846851155e-01,-1.055766775554272341e+00,-2.419900018848767376e-01,-1.080647047143743933e+00,-1.259630128826522144e+00,-8.090787378589281431e-01,-1.000000000000000000e+00
-6.432555294495939657e-01,-7.859323442392752712e-01,-1.391633646199339214e-01,-3.290587621677265595e-02,3.529199142527416622e-01,-2.649606506763609315e-01,4.026877428445352347e-02,-2.848240619928552042e-01,-4.287508318578779898e-01,-3.026111682097860078e-01,1.000000000000000000e+00
-1.129974994222627815e+00,-2.124336041578697709e-01,-1.052736030825906832e+00,2.244069959592454033e-01,-9.813302118703468579e-01,-3.828893083222411065e-01,-1.420219471543641143e+00,-1.300548174076699537e+00,-9.159840139952103444e-01,-1.231605986566816746e+00,-1.000000000000000000e+00
-6.198410134757627032e-01,-7.168471011936509152e-01,-1.575104394011078435e-01,-1.543435074173621357e-01,5.747280380765203978e-01,-2.853434255403783926e-01,8.408266791788433780e-02,-3.065462210097018025e-01,-3.041312022692491679e-01,-1.334078728621393151e-01,1.000000000000000000e+00
-4.641580637110430674e-01,-4.599233248426705112e-01,-1.121663236229353544e-01,-1.284300612617592097e-01,7.239357204902773235e-01,-1.460370120338018995e-01,1.158253719486158906e-01,-2.000021894138130640e-01,-2.975657727933486707e-01,4.213295610531993945e-02,1.000000000000000000e+00
2.354977568586782866e+00,2.204342384159835966e+00,2.592848458253390831e+00,1.773260901760488784e+00,2.376282377710348115e+00,2.386680937403639291e+00,2.205057874668599815e+00,2.302379262117129066e+00,2.346657164878004576e+00,2.493936911228995523e+00,1.000000000000000000e+00
2.086902064094474873e+00,1.811046160677512784e+00,2.395461533088500072e+00,1.338766576308463518e+00,2.139721756346392834e+00,2.296375609122900396e+00,1.922309230070170516e+00,1.901018344026472962e+00,2.352260890488630629e+00,2.857102387069300420e+00,1.000000000000000000e+00
-3.778558647132400639e-01,6.629681714103419221e-01,-2.233226681492202492e-01,1.240930893654115241e+00,1.174558644453774503e-01,1.502031090202454455e-01,-5.863134393885942597e-01,-4.703134260927221977e-01,4.333540635521663381e-02,-5.601471189843281184e-01,1.000000000000000000e+00
-3.018852143906817775e-01,1.937596109871096012e-02,-2.022535453730373717e-02,-7.406257385180206043e-01,1.483568021656677116e-01,-6.767212145035301774e-01,1.341478399541282118e-01,-5.630715148221240307e-01,-5.114480101529639278e-01,1.215262285650911128e-01,1.000000000000000000e+00
1.690059909311497410e+00,1.472546896576715669e+00,1.959271293067431641e+00,8.952460955545850085e-01,1.452202543306193805e+00,1.973700704947400020e+00,1.535391010740348339e+00,1.701709441442873505e+00,1.750133604837610379e+00,2.086151574218138904e+00,-1.000000000000000000e+00
