-6.112140617138229759e-01,-1.228709744863788922e+00,-1.000000000000000000e+00
8.839754227705495793e-02,1.770760011217961116e-01,1.000000000000000000e+00
-1.110226165493972461e+00,-4.853421292865700010e-01,-1.000000000000000000e+00
-4.528673602925032404e-01,2.029779142041820694e-01,1.000000000000000000e+00
-3.082151592582578759e-01,2.122345261090495816e-01,1.000000000000000000e+00
7.515373665285715044e-01,4.699865541644143718e-01,1.000000000000000000e+00
2.162624901348493278e+00,1.951212963722796845e+00,1.000000000000000000e+00
2.754120560760412451e-01,2.663438752554165290e-01,1.000000000000000000e+00
-1.174140841376321687e+00,-7.320231145667994710e-01,-1.000000000000000000e+00
-5.285875175770519130e-01,2.025399311973876543e-02,1.000000000000000000e+00
-4.402800299946814655e-01,9.794450568504985133e-02,1.000000000000000000e+00
-8.424648433703409989e-01,-2.866430423170492903e-01,-1.000000000000000000e+00
-1.027008916860437715e+00,-4.137429496305882193e-01,1.000000000000000000e+00
-7.231481745361976188e-01,-2.334609422775717480e-01,-1.000000000000000000e+00
2.556109827234051210e-02,-1.341580581072609801e+00,1.000000000000000000e+00
-5.178994782390743401e-01,-1.764394766728311081e-01,-1.000000000000000000e+00
-5.694580090990613019e-01,-8.450377325277659279e-01,1.000000000000000000e+00
1.737088694083535945e+00,1.333678194055440747e+00,1.000000000000000000e+00
1.007885687002002539e+00,6.458706687044553085e-01,-1.000000000000000000e+00
-4.273693947262219989e-02,-1.615685153839289567e+00,-1.000000000000000000e+00
2.034788345594087833e+00,2.163609468615032227e+00,1.000000000000000000e+00
-5.984337493506451944e-01,-4.842193466402873459e-02,-1.000000000000000000e+00
-3.520252943611140162e-01,2.434391682152895753e-01,1.000000000000000000e+00
1.380228221390897292e-02,-1.355811886307097369e+00,1.000000000000000000e+00
-1.260877901440184523e+00,-6.065528347692012989e-01,-1.000000000000000000e+00
1.810087327262257961e+00,1.420779681127346317e+00,-1.000000000000000000e+00
-2.927958246071684645e-01,-1.492407989104272525e+00,-1.000000000000000000e+00
-6.121256350932854362e-01,-6.965719530253240699e-02,-1.000000000000000000e+00
-8.043488934639902999e-01,-1.573512205359198779e-01,1.000000000000000000e+00
1.690526148858257471e+00,1.858036562699574956e+00,-1.000000000000000000e+00
-4.475618111732139193e-01,1.198600503017730051e-01,1.000000000000000000e+00
-2.142302673605859520e-01,6.459399496611886726e-02,1.000000000000000000e+00
1.486399800696079077e-01,-1.386196326522721955e+00,1.000000000000000000e+00
1.229766565794729427e+00,8.430886220193530844e-01,-1.000000000000000000e+00
1.395720978402399837e+00,9.826393889467101017e-01,-1.000000000000000000e+00
-3.900509850406435053e-01,-1.314119790153266187e+00,-1.000000000000000000e+00
9.542602078104978069e-01,5.742355692072907969e-01,-1.000000000000000000e+00
-6.932160005299355943e-01,-1.094759962657241847e-01,1.000000000000000000e+00
-1.030698738876421716e+00,-4.709167429039906039e-01,1.000000000000000000e+00
-1.038783265515781817e+00,-4.592428843753063594e-01,1.000000000000000000e+00
1.940379210879920935e+00,1.897497137713293425e+00,-1.000000000000000000e+00
-1.153854381652136940e+00,-4.813628021368082099e-01,-1.000000000000000000e+00
-8.536329258245703988e-01,-3.446446815765694671e-01,-1.000000000000000000e+00
1.919641578771217327e+00,1.636781648236176112e+00,1.000000000000000000e+00
1.630588553320427181e+00,1.236339117436910717e+00,-1.000000000000000000e+00
-5.712486892364591062e-01,-8.424003640733177534e-01,1.000000000000000000e+00
1.854447505587496936e+00,1.902216393023868690e+00,-1.000000000000000000e+00
-5.520379708660483331e-01,-8.685430431290480646e-01,1.000000000000000000e+00
-5.689406484101007244e-01,-1.783694865293881937e-02,1.000000000000000000e+00
1.265330093729099548e-01,1.795170521295487431e-01,1.000000000000000000e+00
-1.242161085508668439e+00,-6.735729783178769914e-01,-1.000000000000000000e+00
-8.762444319110098689e-01,-2.085276416655577891e-01,1.000000000000000000e+00
-6.061971514763574154e-02,-1.626931747069680911e+00,-1.000000000000000000e+00
1.706206524083020870e+00,1.822652456243569308e+00,-1.000000000000000000e+00
-6.427803006338083103e-01,-1.103151832952527084e-01,-1.000000000000000000e+00
-8.141947700313472147e-01,-1.878018252094837415e-01,1.000000000000000000e+00
-7.297118457884332887e-01,-7.325702230020613159e-01,1.000000000000000000e+00
-5.813636961487380628e-01,-5.833822673539913045e-02,-1.000000000000000000e+00
-7.041488791705112771e-01,-8.162926346639221009e-01,1.000000000000000000e+00
-6.312260466165484640e-01,-1.148380876686024982e-01,-1.000000000000000000e+00
-5.098932664057089781e-01,-3.250062166171290446e-03,-1.000000000000000000e+00
-6.768900334591047840e-02,-1.285850898557292510e+00,1.000000000000000000e+00
1.663619743765838432e+00,1.264656060550926719e+00,1.000000000000000000e+00
9.835298845984239424e-01,6.797623684232770858e-01,1.000000000000000000e+00
1.676365702759748666e-01,-1.430742267843095217e+00,1.000000000000000000e+00
1.973329996521447027e+00,1.892013105630643510e+00,-1.000000000000000000e+00
1.346601218390269805e-01,-1.395912481246974979e+00,1.000000000000000000e+00
-1.209724638005556852e+00,-6.375705494487441394e-01,-1.000000000000000000e+00
-5.727702459871047980e-01,3.248179548585019422e-02,-1.000000000000000000e+00
-1.242231296358002224e+00,-6.638769738818302013e-01,-1.000000000000000000e+00
2.096278017792230663e+00,1.837970393768224575e+00,1.000000000000000000e+00
-4.357236278016630715e-01,1.573112576408336738e-01,1.000000000000000000e+00
-5.412399451708928000e-01,1.397858172544040600e-02,1.000000000000000000e+00
-1.203885532391253621e+00,-5.575136593166913901e-01,-1.000000000000000000e+00
1.670840794891807590e+00,1.290956145935110877e+00,1.000000000000000000e+00
1.148426312187554865e+00,1.422692624358025570e+00,-1.000000000000000000e+00
-6.824102448519032693e-01,-6.909870177295356075e-02,1.000000000000000000e+00
5.771938352737400468e-02,-1.385372880601428935e+00,1.000000000000000000e+00
7.406587826544118736e-01,5.328627319327875478e-01,1.000000000000000000e+00
-8.097452215187581070e-03,-1.308238658920670927e+00,1.000000000000000000e+00
-1.041110013915103050e+00,-3.441187580127390011e-01,1.000000000000000000e+00
-9.343564703093490964e-01,-2.729743504664090548e-01,1.000000000000000000e+00
-1.121202278354696213e+00,-4.259378086479140291e-01,-1.000000000000000000e+00
-1.306581059824713509e-01,-1.613840786375138059e+00,-1.000000000000000000e+00
2.066368673032658698e+00,2.161655603972581385e+00,1.000000000000000000e+00
1.866840555930604495e+00,1.572407926369429720e+00,-1.000000000000000000e+00
8.134924008545615370e-01,4.679465023718562544e-01,-1.000000000000000000e+00
1.929207480956303122e+00,1.906359392553645282e+00,-1.000000000000000000e+00
-3.520278737918061673e-01,2.781952777732771276e-01,1.000000000000000000e+00
-6.536686458082952011e-01,-7.557273178590544205e-02,-1.000000000000000000e+00
1.229165623977609867e+00,8.540806712602888595e-01,1.000000000000000000e+00
1.148829161335314986e+00,7.671781421320075234e-01,-1.000000000000000000e+00
-7.617588755271365031e-02,-2.084625729602044078e-02,-1.000000000000000000e+00
-8.875213884810928544e-01,-2.456954214710349582e-01,1.000000000000000000e+00
1.358914830266237384e-01,5.599439106510904762e-02,-1.000000000000000000e+00
-3.569848526162733293e-01,-1.028751189352219431e+00,1.000000000000000000e+00
-7.185428609477263473e-01,-1.569265079068577762e-01,-1.000000000000000000e+00
-9.085376462044564283e-01,-2.185905425248471368e-01,1.000000000000000000e+00
-6.008310858265160093e-01,-1.259787113250695034e+00,-1.000000000000000000e+00
-6.462093302949173390e-01,-1.098300953598024543e-01,-1.000000000000000000e+00
-1.055953337445383999e+00,-3.919917840304709133e-01,1.000000000000000000e+00
1.462511678172074392e+00,1.709138730450179944e+00,-1.000000000000000000e+00
-3.680528945436032928e-01,-9.964450770208432839e-01,1.000000000000000000e+00
-3.195378561079509350e-01,7.565022878294962172e-02,1.000000000000000000e+00
-9.394097582960074799e-01,-2.276511379907395494e-01,1.000000000000000000e+00
-7.586112632925815502e-01,-1.282723853205636477e-01,1.000000000000000000e+00
-1.010643649433285773e+00,-4.716035454852743336e-01,1.000000000000000000e+00
1.781978514430074378e+00,1.438831822598778842e+00,-1.000000000000000000e+00
-1.012410857910784667e+00,-5.055680111611702277e-01,1.000000000000000000e+00
2.077015434592503207e-01,2.092645564675988945e-01,1.000000000000000000e+00
-8.031337175301768161e-01,-1.476747464745801208e-01,1.000000000000000000e+00
-5.085651539539043364e-01,-1.295961800367526617e+00,-1.000000000000000000e+00
-6.383926128939574340e-01,-1.324244578543952444e-01,-1.000000000000000000e+00
-8.785483583481443759e-01,-1.000747071678039113e+00,-1.000000000000000000e+00
-3.398751126455830107e-01,-9.808103065891339289e-01,1.000000000000000000e+00
-2.758087515513921173e-01,-1.492419720386762627e+00,-1.000000000000000000e+00
-9.536090703001554036e-01,-3.052438337465863682e-01,1.000000000000000000e+00
1.818504938903629631e+00,1.872954346353132848e+00,-1.000000000000000000e+00
-1.032926320662767683e+00,-4.461577344225018948e-01,1.000000000000000000e+00
-1.368983565906357336e-01,-1.587225977740442717e+00,-1.000000000000000000e+00
-2.412043702949814850e-01,1.818289748726066232e-02,1.000000000000000000e+00
-9.991235957119364297e-01,-3.160389422296958073e-01,1.000000000000000000e+00
-3.015705680631786678e-01,-1.529752586225197053e+00,-1.000000000000000000e+00
-1.249327618711696675e-01,9.198769388280009229e-02,1.000000000000000000e+00
8.771642057032801310e-01,4.843744591365098939e-01,-1.000000000000000000e+00
6.961212498504767976e-02,-1.443504292075457274e+00,1.000000000000000000e+00
-5.343683312656123396e-01,1.850545739406804502e-02,1.000000000000000000e+00
-9.966560623227348481e-01,-4.028276173238766189e-01,-1.000000000000000000e+00
-2.658542238872870778e-01,5.824740663111925565e-02,1.000000000000000000e+00
9.177190038981603015e-01,5.237949837255507779e-01,-1.000000000000000000e+00
-7.160661718275658227e-01,-1.148352447131997245e+00,-1.000000000000000000e+00
-7.548323095731560572e-01,-1.729162055979440449e-01,-1.000000000000000000e+00
8.876059792778645541e-01,5.992337314879336851e-01,1.000000000000000000e+00
-9.310173957535069489e-01,-5.899460567691227064e-01,1.000000000000000000e+00
-6.268012726514062827e-01,-1.169382880784948231e+00,-1.000000000000000000e+00
1.763760439296131244e+00,1.862397548182909368e+00,-1.000000000000000000e+00
-6.407055975880914245e-01,-8.459121104434869087e-01,1.000000000000000000e+00
-7.484459859997113496e-01,-1.041760104513941160e-01,1.000000000000000000e+00
-7.146754518728593020e-01,-1.318137075422698978e-01,1.000000000000000000e+00
1.462341035714372683e+00,1.665418217470201911e+00,-1.000000000000000000e+00
1.422453903249461249e-01,2.040789188689262623e-01,1.000000000000000000e+00
-9.634132927353056264e-02,-1.647677775106358045e+00,-1.000000000000000000e+00
-6.549854078671417668e-01,-1.015672572970207355e-01,-1.000000000000000000e+00
1.339561668805447692e+00,1.673818560895042884e+00,1.000000000000000000e+00
1.532384125297111266e-01,-1.350434166154727222e+00,1.000000000000000000e+00
-4.622921699656383221e-01,7.779715686782026629e-02,1.000000000000000000e+00
1.783976128758246293e+00,1.419015562584946988e+00,-1.000000000000000000e+00
-3.249543669836701953e-01,-1.006014406961353691e+00,1.000000000000000000e+00
1.646755446561680714e+00,1.250372068368940992e+00,1.000000000000000000e+00
-4.214527100187864805e-01,1.924298509912057420e-01,1.000000000000000000e+00
1.768747366860283110e+00,1.913891036864759032e+00,-1.000000000000000000e+00
1.198694561218381693e+00,7.894956634279302055e-01,-1.000000000000000000e+00
-1.223439190033435819e+00,-7.063525239444566894e-01,-1.000000000000000000e+00
1.962307097996865979e+00,1.830166196773091558e+00,-1.000000000000000000e+00
-1.034888445741249052e+00,-3.214049129882154410e-01,1.000000000000000000e+00
-9.823847548615493031e-01,-3.383849091719123292e-01,-1.000000000000000000e+00
1.673750436696294974e+00,1.826796753227683867e+00,-1.000000000000000000e+00
7.420649370238940890e-01,4.014210971615445600e-01,-1.000000000000000000e+00
-6.290695632659423220e-01,-9.986942116157665472e-03,-1.000000000000000000e+00
1.886017239875249052e+00,1.574711090820999138e+00,-1.000000000000000000e+00
-7.252255143673318472e-01,-1.196939400337876380e-01,1.000000000000000000e+00
1.543239809016666131e+00,1.826669314110792142e+00,1.000000000000000000e+00
-6.237245057769698064e-01,1.349340472337602626e-02,-1.000000000000000000e+00
-5.290831333842477280e-01,-2.672737222617667038e-02,-1.000000000000000000e+00
2.116754841026141865e+00,1.892967490296569189e+00,1.000000000000000000e+00
-5.707503610793778215e-01,-4.640390548896625514e-03,-1.000000000000000000e+00
-3.590782067669477939e-01,2.466066615591069322e-01,1.000000000000000000e+00
-9.786590801404848605e-01,-3.038819413200023467e-01,1.000000000000000000e+00
-4.482948548779517872e-01,-1.346531024897758444e+00,-1.000000000000000000e+00
-5.472527691309352349e-01,-3.654805705415763162e-02,-1.000000000000000000e+00
